model,owner,mileage
LlyuhilYsh,lL-pYM,3171.363037
eAaekBzHlHTcUT,lL.j'cFWi'wBFgQm-,7553.770508
KkWuieacuL,lL0R6!qkbBcTfWL,1721.309937
jnNVpO,lL1vy'QKoGAfU,5895.066406
SmeifLNYB,lL6VN8TXpC,9449.956055
kMqFgu,lL6y1LW j-4ca6WuxyNozsHHF.Q ,8402.435547
A-YZea,lLC0JBqL0qINMmC!u-dc5J,9272.669922
pbvaF,lLFG!QadbSgtMqmFX!,3154.039062
sEPAlG-DBq,lLFWlVouIDe3dvL,5679.931152
W,lLJ8!flLSyqM21#-Ic-P?6jPX.,8949.879883
myYGHrX,lLJ9e0uXMpr?.mUn3nKOANpVImWOa,1647.715698
cudgYxKxus,lLQWs8.vF4fFh,2612.859131
soraHXuJyHh,lLb3F7FopQa,2727.935059
kpDulWVHNzxgKjvG,lLf?PnF byh2RJ?t aIIg,4235.307617
gCMmEXStyzkJVc,lLkO4ptLas?js6-g0d,3784.450439
NkiXDgFkM,lLktP,2498.516113
IXxAjVmyFcLRbn,lLnVtWSOv!.TX4L.Uj0uCphuAYiGVM1,1627.906860
HmdCdnmwEbo,lLq?7LTO,5275.683594
YG,lLusvSyge7CSBV.tYMWPWT,5789.042480
OpPP,lLv,4362.722656
zCgoBWSppXE,lLy5dyev5,5594.566406
 Z,lLzL'LG2I! QY QIOdK'JAq,6305.845703
NNw,lM,6992.844727
-cgdo,lM.wWBJ8i#!!SOxNzGfirIgMPFQ,4571.055664
RYjxycMOUXiXyO,lM4dt,4301.625000
L-dbUv,lM7V14!c,8609.741211
zlL,lMAuDpxrDRnY,3760.633789
Pp,lMBHprjD,4182.666504
dlQIlmUKO-SlQ,lMO8IxM,6501.601074
GQstMIHf xak,lMPpquDHoX iv7b4nk,3724.852051
nGdgtBT,lMQ28g9.vUpE?wFFT,8821.135742
qwmr,lMTzNc!QpEz8CO4PUfcY5t38E--z0,289.996643
yVGEth,lMUXlRqZ86pOPn9eBskQ!TeDHWT,5403.452148
XgnNxJ,lMVNlhx-7UmPz Yyr?.ak9H4v,5313.448242
VT-el VQXMFsV,lMW4SBHRqxl.mf,6518.820312
WbBpJznbhi,lMZ,376.042511
OZGNlu-GUnjIWP,lMZfR,7379.205566
QJfumChRLwr,lMbB0SS?358AUjKeKddT,1204.808716
GdDruJNyk,lMeVpMC,4294.658203
QN,lMevNEOSnCLi,970.261475
WvZ-nP-XG,lMhb7I?bztfjWQ,8765.640625
kmdKiygWrBiiHt,lMkDSY9vDgrdiZpF,4953.750977
f-YaCGgOI d,lMq,5682.538086
a NEyrtmQ,lN 1BtxnxjijH',8106.850586
KwnXKqgQy,lN.DS,6940.468750
iu CSfgLIj,lNDI1Psm51YZViDRNTGMDMbx'4,702.449036
Lo-QORyxLaFYTPJ,lNED#vt8RuU0YBC,2548.671387
rYWvT,lNF-5p,2601.255615
oHAW,lNGeEC7R,6688.235352
IHuM-,lNIdz.IV8LvQNtHxnpKI8N-E!6q,2744.811279
MBxiRzOeUFK,lNIs,4731.029297
CpjsCUdYSiMswzSV,lNJ Akf5HnlTMAh,3569.533203
gk,lNMS8u,5932.205078
AshGBjXO,lNRugTw56F6eScC8z1rbg2w#nuyeK,7244.110352
u-BWEhPOcVMJrtR,lNUfzzd2?cxRylXN ,5407.781738
K,lNVFBBmoNMVgj.l2np6Iq!5!,7432.855469
D,lNc98N2#Pd?P,4427.547363
DHDu HofL,lNe!QAaVmpkqLBxO?zMnkmUC,2150.775879
AtfaULz-g,lNf5ubN6uA2JdM8Nfuw4gC5R25,3622.242920
fz-DhmylGnElDKu,lNjsICuIKP6WZaZLX.?m'WVHvwC#V,3777.427734
mtHOpP,lNkKQ.l7Vfq9zI4hYxOgD Q,9340.672852
ORIqsUJx,lNlGtG0U,9470.635742
Ajb-PwSUWgg,lNq,7395.786621
pCJiHH,lNr#d'B8!bz8FQwqhbZ'2DqAf70TVbI,2971.219727
LVGbNeMszMOw,lO0sXZ-P46M8Zd#GWxpwSnX,2026.061035
ijQxFALxnYeLcN,lO7J2ATt!wZBd4f!dhg,749.626709
Eh,lO9KMRHZX8,5298.429688
ZTKMP,lO?1t,171.775299
itkBTKQ,lO?Q9d-Oj,9165.706055
LPjvLruYh uPhIR,lODO8!y,4117.403809
ZTZrp,lODfGg,3027.822266
whoi LOZZBkQQ,lOEVfKPyGnXbkd,7455.901855
bLPp-uttIAtZx-,lOFeRbFm-,833.608887
NotSEjysdcYCmA,lOFu,6468.691406
nb,lOGLESlmIx3JFyjx,713.713989
JPtPtCzITOHMZ,lOKDHt,6226.370605
R,lOKIp,2046.090088
aoUkQPK,lOMK'R1sb3JjByV'jb,7081.794922
hWwzWGGTGfIhSTH,lOPo!120RBqL2QT,6838.330566
CiPczJlNV,lOaxca3E.ndpSiIb?kR,6487.874512
czDZuVTffGews,lOeCNmgesk4c-jAK2d03ZWK1hAF8-yvH,1776.001221
 V,lOiqjS'zwc,6188.788086
qhBt,lOlh58,2626.885742
cbCMfraTVRf-,lOp YFmSuGQy',6316.882324
mP,lOrI5zfdfGPgJveG#v##51HQA3o2,8060.582520
VTfmB,lOs-YvK76GzU89sx,7010.500977
BXKBR,lOt8f-VcPR5Iq MtUTDy.,2175.537842
fleDzGbyHO Q,lOxveuh?-E5WT207D1cPzlivwI0yu,6488.929688
GRaA,lOyzYCePHUI#Wt,2414.552979
f-OgfYre NMwO,lP,8266.235352
 mkrY,lP'nL7ki3H tYwG,836.775146
Mx,lP-.z99WVYTEXB4Y?!0NckPj,9947.593750
UHPRTZPylWrRmWrY,lP3#tpBvrcZxPA,2694.656738
ldxQ,lP7dln09l79pr.r,7836.289551
Dfty-RTbE,lP?jJJY2b.kdlBmdVzMel8BMKUNn,7183.081055
nEj,lPAFZ11!PFkHzdK a3U,5562.030273
pIJjl,lPAIpzeo6'VfjUa1c,2156.665283
ndIVgKeVZ,lPG5uemPt,1923.376099
VD,lPIwO9Kxr,4016.500732
uN,lPOBEFxGWU1d!5.O,9007.827148
yCB,lPTZDoi BeFqBUC5,4294.175781
fphzzuR,lPXINfPZbWB?VVQ,2673.597656
Pww-jhUqakwyllKm,lPc?0Zvic5Jq5#V3VhIayeBO7zvvPE2,8878.300781
ZrLt,lPeBhXL1085M6lVi6k98K8,2632.767090
MLWsUVOVAZuQsFnj,lPksNP3wuFUr4H,4031.837891
VFOzYGvlb I,lPp'ri.M,5104.340332
iOFrZpMnmMp,lPuNNBYQO3UD!kI#sl,4241.925293
fxhIOU,lPvrx 8r4,5163.063965
Zn,lQ,7624.570312
w,lQ GEByEWEVW7O!pEGvze3Bs D5Yz,5835.171387
lzCfZhty,lQ!ISXrzfqYrnocEfC#L ?,377.770233
TgfxtWBvICHwozHk,lQ.rHGjAzw'tIqJmQt0LFuwAJA-k4,8591.560547
btCyTBPHhGWsVuL,lQ0N,1565.840454
nFeORcAlqCfdAuQN,lQ0mfkMpCdf#5.x #MB-n2DbSe,3275.824951
nQnmRRWcZeHMlb,lQ1gN,5878.308594
y BUgdxtDWC,lQ3K6357JbLiDYyPZ A,9967.140625
w-WKXU,lQ5qJJ8d0e?m,7259.910645
JAZZpLIVcKoo,lQD0f4jDRfGzWMV6Ai,9441.042969
klIPDZnMC,lQNxilb--lfM5ghKMwV6rG6yQfjamS,8661.445312
Yo,lQP,8059.037109
OYw-,lQRtfuMf!JQKkzai7,9713.571289
HJXP,lQUXEl8thZ1PIV9 W6vehX?rFOZS,7859.043457
RSHQFJnxjqpon,lQX5sweL2It3f'p L77C4?WlaLhXUK,7690.733887
v,lQYkwyCjF'W6cRmv5!-uoO#Cd9-,6439.764648
UzevAIgGwAE JO,lQavv,694.533203
EvJZpC,lQcu2iYErztQVRD5UU,8551.097656
ZsEYKbuA,lQjoIbYN'JAadgvZ2eXkl3Q!vlM735,7986.371582
agvUlSTPagRaY,lQr8i?BIsigrvrU1IH,3840.609375
QOIgmQIA,lQtf0!RpE8SvYGZ7Dx70,6249.564453
E-lIIkO Oqrl,lQx4lr!0ezsurKB9ByeiwlI8?-9ZN,9509.796875
lHcSBDiGmPgP,lQx76dtNtT3f0YX56m9!JTWe,2521.756348
haKbBfTGNvXhuxVq,lR#Hg!IS0WYt?3ki,2822.050781
oJKfjZxWGYGma,lR.?BMPbH 42VL,763.910522
ij,lR0aac2D,6095.812012
MyTxnNcGTurFfW,lR6c2a-ymP2g7aNUhz?dxC5,7325.800781
Of HtLts,lR8bSCYMh aa-86?Phs!uW,7593.533691
BCJwlVxgpzJnoGt ,lRAeYjdw30?B#MPeiwRqz#qij e,4689.166992
IqwqnEaSYWR-r,lRE8a3K .KvGLpu,3474.890625
VIxVNDuTYuXEIPDT,lRSEBKIL,4965.875977
Krx,lRUSBQjI,5305.914062
RExAVTob,lRUouK#8jw#zEEDBaV6j,8309.067383
ddV N,lRW?QL3g,8816.410156
PIWDdxWqGeSCuRM,lRa-9#Y,6361.239258
OXFiw-YJbfTPr,lRbQ#ZZ,1132.581055
LSRiRLevv,lRcRCD0HaasEddsY.rbe4pfL,6120.408203
vhptZsnngbLFmE,lRdhEjK283jlK4ZjQgXWFkEtGKpIZQt,3969.107910
TIkxoaXVd-R,lRgNSlb?jY#-Oy?c,6625.247070
bWhjRbAKsRr-pCa ,lRn,5612.044922
XiyelflptDAG,lRpC'5-8Mz2,3744.324951
KbWGz,lRq#H?cMJ#bzCNxTbyfuC,9217.734375
 n,lRvyF,5.113110
PLTpZlPppA,lS,3539.114502
YHYV,lS,7751.696777
ZAnlafKd-HsoPjF,lS lrusIK?-y73,1025.656738
dLZwOaHu iKL,lS!IbDqpOJ nYzK.UzGAH,766.371155
NYtzyDCmxJHAFa-,lS'qQU5qp,5804.041016
o Uw ,lS-qw-cOK8iIQjOZ0K8uJ,7779.186035
QCwiwIvrKHVxj,lS7,5201.631348
-TUmhqFzE-lZj,lS9BFD00LW1oqjsusmii 2aXZbn1nJ,5285.153320
I,lS?vhf.a,4986.321289
jgkZmxdMpjTDWEVA,lSA.hLm'f.T?89So#dZ8xlS,2990.760010
JZCLJinSmSCNd,lSBLTb,5992.875488
grWcyvfYMCE,lSBeBVTkQPxlnk9aq'#yq7Hb!,1111.220947
GiY,lSBj7AhEnKB0QOWuO!6-#LKngNqTQKd,6691.697266
o,lSGiJdsDDPmVSUUP24WDbR5,5188.652344
bbODLTQ,lSJST 7FK.F.BLzuyCbkUIv!,6983.856934
yOErXbMplgWSCI,lSLzm 260A0edEN,9473.668945
QaCrTmC,lSNWFHIXFl3FsL74390x59xAo9SJb1,3109.057373
SG-CtfWewQZKM,lSSCj2-H9Q!xg?lPcWjvERBMbDc,5708.318359
bR,lSVcgzJY,6720.135742
LnmdMzedFyR,lSaUya,9482.943359
ACp b-M-u,lSbijQXP0vyTduR,2396.510498
aA,lScWha-sjb,6914.012695
h,lSfMJ?0LJ82Y2a,1494.589844
w,lSjex#,652.035400
Yd,lSv0W#d,434.960144
Pz,lSwX,8064.342773
ceXUFTmpkDlAz,lSwrZ zxv?XArgsHG,6600.983887
lbzDKtxE,lT,2664.411377
djjOKu--Q,lT 3Irjov64wkI2kguNxNhXsDdrV,8315.014648
rHFpt QzVVqkya,lT5Bki e2i?XQG,5517.467773
TptMzTHpiPql,lT5qtYW#.E5VLsFKUmrimyI5escOJzj,4742.763672
U,lTFpTBNrE8R!!,5003.602539
xVlMHJsYIoic,lTH#piobeveuhdtblUo!B5 wlY',7764.350586
eEayPjR,lTHm7u'Gx ZU!arUk'Ce6M-HqeSkVV,9078.736328
WqKhmxY,lTJXz!,9334.844727
xIKFnFBSHm,lTKl6.sqU5PKpZpUq#eE1mp,7714.887695
KhmCKgI,lTLPOHOfNpQFX B,4916.467285
OXzOtZv,lTNMBWf,310.711304
QdVuX-d,lTQUgtWGCrFk,5275.239258
yXtiStNKWx,lTT01A,1961.078979
kWNnILgdB,lTX?e6kHG'Ac?p3sYY,9829.112305
hku,lTjyFQGxio..lAcaikKpap3'Qf8!VTT,1512.457153
quOktozzRMPfGA,lTsqb,1575.056641
OmGJEeHSXkETOSy,lTtNe i7,3032.552002
 pKbFPwwo,lU 908hw-Ta6iT,8089.744629
V-alZebNqCtqzg,lU XGoJN7,1575.307861
hVrUMNlnhFxSob,lU.,9044.013672
EFUSg-oH,lU.0FkWDE2nOVYj4w XURo,1153.936035
K-Gl a,lU0Z84FzZ?JvJoS8A-,1798.001099
ZV,lU6sE,1618.088257
vQtoRUvAVs-e,lU86vcHJl?u-,3539.512451
m,lU9n#8uBt024pqlL JZ,2680.252930
Z BK-Xwquk,lU?0Cr8TfOcggw6gxcjfJq6H?Ky1DXPx,2871.030029
qaIctsmHpkyXFSNN,lUB9V!m'ZCfY!9'c55,8240.238281
UbYrByqBWM,lUNDHe#dh9BGd,7881.093750
DcGtwR,lUNqNrhLxt9,3177.250488
uImYtBGdgxAgiW,lUNrFm?CiN7'yc-TQZI.,9363.386719
eQood- aPqmoQ,lUOfh7s-f5!#,5648.273438
UkvstkE,lUOm'OhlR 4f p0PM#7q.t42!,5949.782227
mcSVRLerrckwfh,lUTCnO0cjT,3265.137939
RXcPp,lUUTNzBAi,9290.404297
oTo,lUVfGq'jrvtTWX0ITj6y,2755.834717
clcbawsNK ykgno,lUWOGr?W6aC,5564.730469
zE,lUb63bovf515d91hKw6dvk2CRe,7323.768555
mlcNYqYvyxT,lUbn3pnBcYWz!UxGEYl,4647.606934
S-jpRvRFXtGQuAq,lUeBvJ-GM7OEPR7iZJ -vdYgZYuaSf,6800.939453
ussNTZrsa,lUh6oy,3630.907227
pyqiNjwEYTPoJVaM,lUio648BfS,7880.936523
eCEtlvJb,lUkaFZEzDvcXdBatM-C6owYC,6476.857910
-DgHPaQkIS,lUoWv9e-AkpV,2847.256836
ATyRoJoE,lUrupk!wL6UqcPO6xnSHFnKuq'XUKqEn,1652.743286
ts YNElfeqSLoYZh,lUuo-.TH7Ou!1Ar?LQI,3939.940918
uZnidqkzU,lUyKf,2751.968018
JvsKqHV,lV,4670.615234
liyI,lV,6809.251953
SVTiCXVCATkVZEmF,lV.IC-#TOeKmpCK,1733.469360
MrUDaPd,lV.MoV3#tvgWC71,5472.981445
yGbyaiZJjr,lV1mxd64bmSx6XFzE850Lki gFM,8267.090820
QGQM,lV4Xf-WVEAHYiwoIM#iXkNbfSk2K,1934.441040
gHuzG,lV8shjRIwne-FtW?eueZvu,4916.520996
gFSKZD,lVCEDuJgif2qQa esN,8883.654297
r,lVCiEN8fh fd,1169.462402
ErhJKs,lVR.E?iif,5173.814941
WPVHDNaj,lVZdB!,3185.987061
gFH,lVcn,4188.851074
yWrwmBQRzC,lVo75#8YsHuw1u,8395.400391
WoDjUKHGFE UlxYj,lVotzHntg 8W6DBovh8jgX,1033.123169
EK,lVp60K'jj'SLCfoxc8W-I,8459.695312
jwzEMkbxHGdYR,lVql!vfZ.PZpAtJAu4J,4406.757324
JmDgCclMsC,lVug0,5012.379883
uYGiFgXVyqBaYDvK,lVwTapnBqYPkCl3SA,1988.818115
mbEpolwAhRbRj,lVyID7!6UqZjM?ACCtkmukQd,5049.976074
IQrb,lVyL Zq1Ve..aqr3Uo,5092.321289
gXcMGHrj uK,lVyZ-?PyzU4mZ,5792.735840
xnjdtZUmpohXdB,lW A9 Scx!m lIe6'0igtu-a8,4100.151367
hgpyW,lW#MV0hV#Jj-acMgP5h,4680.524414
fjpQMPIZqe,lW.n9pb0jzTOzCjt.RSU0BkrWWwgCT1G,6565.600098
Xq,lW2W3hdk8eqBaRd-r5?q'lqmIP5,354.945740
fbf,lW3cG'6ZCIYpHxl3v9HtG11,9320.076172
HzuycMId,lW4'xn9ghoR3DwdV7N,24.730108
b KPNrJZoOmCSEa,lWNM2UZ7-5wltIdwzt,943.555786
xTIgiGehksf,lWQd,9909.522461
YkzZp,lWXj5E lB?.hlYLYKh1kQ#nLRPC.c,4624.555176
iWqeFDdUfIdiRyLv,lWb'aVpRguiNYR8zveodutdlUhTLPtN,922.784180
-N,lWjZKQU9'QeDCfpMyyA#QujxqTU,203.855911
C,lWniAdkvHaKabdjdwTH3SVL,400.925018
b-koMAKiANT,lWokt,2735.165771
HbQlFeAdWDUL-f,lWuGvjxD!9zXIAT3Ii8FakNDK8P,8435.544922
mCObed,lX,9840.795898
Q-BwQAzbE,lX'woZ 4CTjhgiZKH8,5672.768555
YXBfDyJi,lX6X'ijc,2607.663818
xFzo,lXBD1d ZU4xn#sC6r5?c,9912.652344
SxPeWrAM-gwyjGf,lXGEk4BWjV4,570.251160
XdjNiKPPoAhyKhZu,lXGhP2W3l?zbf,6376.870605
pwkUnwOuyxNQshu,lXL'nesbAtiY'fCpaCNREd7XL,2167.793457
sORCQiShItV,lXQFMc,8511.568359
xhtTzoFZO aZwyC,lXQMC.m N7bGXyE31r7k5FRmv' YnqYi,3540.356934
gFHNyfzzmWlumJ,lXUoR L81x,9548.278320
WbkpwXLp,lXVuIZl8iPvGJGMbuzv01,8357.375977
GFRiFkagRc,lXWWB?5gYuPg,691.535034
eqIoBGmjd-Mov,lXX7-sjd2hoVDPM6l!922-gtEg2,2500.211182
zOFqkh,lXbNFenKFqeX9,7727.611816
CxhavZKRv,lXd.su8.!M Dv?BWpKsPQ5?ED-L,1627.038452
KVeV,lXeDIUQd4kD63jj8u9OA QBn4DI,4201.425781
aCV,lXer?'kId23Z,1971.088135
hjZWYKCuIiC AHE,lXkfgOGZj4,1185.306641
g-E cGKRjtFSOF,lXnVy3LmfRvPK-g'd!h,1357.930176
EJjp,lXsuRyOltvRcak#mGjLIzkgc1c74,9057.592773
aB,lXtGSVUtGkJ '2mG0!PrCHUvRHB7A,4491.765625
f,lXtNW,2483.562500
-i,lXz6uiEs9gtOXJ3kCWH'hXg!q,5768.208008
mrMeEaO,lY6,4068.715088
-gtp,lY?c2jzIETbZdkYRpvAkFO1,8931.987305
rveTg,lYB-tULA9 rwIyJgXYqy.eid,5281.070801
qK,lYDdGorZdpajZAQUBlNv4.4!iwA3ms,7784.361816
RSnieS,lYF5TmgLk nFuL!UT2pcTJiA7f,7449.127441
pQkewwNvho,lYFXE0m#pCjT2-z4EInWDWH!'VlMu?z,8046.558105
nkheygimTpNB,lYHn??f2YmN1j  J'e0aHd8FKf,3867.607422
ajGsFjROzp,lYJyih0!vzJq0iVyll',215.508682
PFHGdV,lYKQ1VHCKtcnjoK7BPr5tfQQ#ddL,3273.048828
wHFKTfNQyoAg g,lYLabigqsPWkERd8rMn,5268.341309
vfW,lYOId! Ggv!,1555.939941
wuzCn-EtyvfnJEQ,lYT,4687.669922
GRYzCFCw-ogq,lYVeg2'2yheLDcC6Rf5jIK4j,3608.221680
m-Rd ,lYXCqg8o6dQPEGVW1je w!m1,8747.777344
qqKegSVOTs,lYdG1c umZ nIhiw'nT'B3Lhu 1K,5278.346680
WkCUCAdZZ,lYeaI,2642.189941
zxHyZllKy,lYqcYOpPZ9Ulj,5304.832031
t-FXv,lYsml'W8UKCtYODQK5YxNxblXV0F.bgd,9742.601562
O-KWlZKplyaJH,lYuM0Q58L!BADbbu'u6f'9gA,6002.536621
aasnTAShb,lYx7xysob-b,8629.755859
cFDTbi,lZ0ge4KP?5YKe,2756.377197
dfQB,lZ7M#dFwo5PC,418.991608
gbsfwQcmsGYKtr,lZ9lx#PPhT?xLE,936.479431
qETIKpA,lZL',5494.545898
VyDfDtM-olKkMp X,lZMQ'a2sY2vwGrb5EFVFwsa,5589.693359
vgz KTAlADiiqk,lZO?C3q8gC!lDViKL0EJU'cRhTyhiYiH,547.390564
VNsDnmAGzsKo,lZOM96yQaqG2?PA'F5XfbnLR6CuTW6,585.294067
FnVwGNVZRoIQs ,lZPFgAv8XFHi-nRN,3587.141846
zT,lZS1v#Jl7Q9TBOvfdBvaa,3479.308838
lecSKWNDul,lZU-ReeP9A.CGVjtz4oAWXWx.GWw,8016.499023
tecvOiUJQgnEyc,lZV0BP5z,789.405518
zpmhpxiUoKTqRfm,lZaXAlvv3k9ylxaci,8588.738281
LHePl,lZebel5kxExl#qzQUAaf6GhRkZJRHS,7810.838867
z gWPTWqI,lZfOIpSL-bJLNZWOjExZtz,6746.364258
BgY,lZfeD9piEx5C-,638.282593
VJhukj DxDcp,lZh-Tfnp.LmAeg37ch,5459.327148
HLpnqtIDov,lZnK7E1!f'lxj3M,9788.021484
jzJLJVWVkeauM,lZp1#rlzQcTCAN,3716.040283
V,lZqcRaiGRj.fM,4732.888672
B,lZqd1yJWiFV'f9o1wl7H?dnxLxD B4uQ,7118.465332
mJucLNrJlDVPuOj,lZqhFGyYCF6wIwNRMH?KSb ,7044.035156
HrTN,lZqzOK!7T3Jf-BFi1IpHp?x,8523.007812
HQpqQRJIUt,lZtMaSC7o#REm!sScJPQwM-dOIgRS3,6158.950684
pgmSo,lZuyWetfgptK,3554.927734
JAiciMNfnl,lZx',8255.792969
WBLVVi,la2,3719.366211
UHNTBAQatcS,la6?rT1P1cg2oe,7159.529297
i,la80F Ey9zYBUB!,6929.959961
LvlMijDoXmVNyxRD,laAdObs dKk,5163.139160
fHkKm kZR,laJ!nV8.dlIxPoFzwuUhxVyXjZKML1zJ,129.845673
rTNNd,laKduMw,9936.070312
jouMBIUV BLypmei,laLyy6sg7#7,1431.202515
MELp,laPEztb.Lg4,6747.890137
bA,laTRbFOEGzA4kX?8dja,335.306854
YExc,laTYU2mnfwnKDUGpAa3j,4914.000000
sWmKpuYNJB,laUteV95L2rB,5739.129883
nLdZRBhgtKAbIgFU,laXDH?Q!XAR,8986.136719
mBLPirUYFzSy,laiNvpXusBe,6865.798340
MmdmcGav aiQ,las44gC9w7W4DVQv!q9Lm.jt,6852.994141
Z EQ-qJFMlAZeRsG,laty?Mf?w#kAE0UK7nOprQj,7751.521484
C,lawJ,9364.407227
er-RapapxvhZqHE-,lawng.mZeCa?.X3yuW0BhbX,7389.604004
dtdssVMjP,laz.QsHAaz?#3mD55LWHIarJ,3418.245117
AFAtqVPqOP-p,lb k5RtQG1ehgPfXub,6696.655273
GDWNQoUQO,lb4WDm7De'dutChGNJFTu3mv uiRyd,2504.026855
XAYPuQJSFxl,lb6Mq Be82eVK#tH4C?C!o!,3762.232422
ag,lb9f okNj2U,5964.959473
KLaiwWzYpiQcEiuP,lb?wXt#edjOJ#UIbF,2416.666504
YLnx,lbGd!DIXHLT!lzOY8F'9PTbHeubT5X,5422.265137
OSFDi,lbIijLZxVszO0L7ir,2274.737305
JmsOtFWducNaGeIv,lbLXiMR.EXa rLM2'-#j8XChx2,720.579895
RyApxg,lbTSKp.0VJsWsyKi9Z4QtiWF,9724.834961
zTEtipSHkwB-meLn,lbd8I,7575.810547
KAgQdeTAKU,lbhO9Y2W,4336.632324
ohNdBFHX,lbilWOpe j65F,4879.058594
ISWq,lbrLBpkOtHqZpp9I9aR0uZ?!Bkt5yI,8090.061035
VzcwgRiSO,lbun6JQ7?H7m8S3jxO!haXARtJx9,8455.327148
WtvAp,lc,2787.547363
HbmsTxNO,lc,2957.657715
DLyO,lc!DcUQ.R!U8qySm4M1crn8ez,2914.487793
cK OlyOkCClTE,lc'iRyQ9,9731.891602
ZjVebRxlTFg,lc-HEJx?#ohzo1# dR?Y'7s8,6764.617676
SuxQgFUGMAvuJkM,lc24''w,8306.976562
EwrPqIGtbdExp,lc2NwGQFNLICRZbsSsTsE-Hj0.5bzga,1362.380859
yFYVMkAhseXxNOu,lc4CMXWc-FW!dP7,9804.455078
mJycdmlthfdKYKyx,lc?Pz2TiouYjqD  .Ktw,550.363159
wlHfiGPGS,lcGociQ,9792.240234
dUXcLSOGyBC-pMz,lcS'j3o!MaB,2178.110352
KVUhvIV,lcS6vkSMay3P0vuCWkxBIy!4s,7459.553711
xUI,lcUk,9712.021484
jcLOtH-Q,lcfwovXp,3185.627930
NIbRnq,lch,7551.098633
GhCXCqMbI,lclpLY '#Bx2zCqI,6797.389648
ImraRLelzDNpQwLP,lcoRvkAvzaPj4ybyDh,4202.951660
bBpdOq FLHtDs,lcsnhqppU8HkvTrdd T,4376.103516
 qt ZM,ld 6lh,1397.972290
jRo-nwpYpJKUn,ld g#DFXu6Z.4GEix4r8zM,3602.481689
HbWYymTvoEOc,ld#u4FwcXmWcoiCr4aWRVkh1B'Z,1961.531128
oPAdg-byHBZlkbH,ld1KfpJND-3vbDn1-'a#?8STY,2858.158691
ftoaxpxDjPM,ld49zFQWQR#ThZI6jK LdrJKV0,2069.987061
yjqnmfUVLoeicFp,ld4D9?wvfHgRlHwZGpsrm8wg#,6231.377441
USpQKajKjngopFE,ld5AODBFAvZgo5?R6MPifD'M,1457.812378
hR,ld6ia2McbRiF!,147.223557
WTVTFgD,ldFcE0b,667.382263
MIEYh YSqh,ldG!aHWBHY,947.222778
UdObJFPfI,ldJ9VL?FpB?sw1,5896.289551
thGRD CVwjeemi,ldLSS,6364.763184
vdTCWQjFlVBhCwCi,ldN8G0,1137.093506
wLqsNQc,ldNLKSpGxVO-''Irw9Qx.mXN4U?VHj,3322.853271
KpbVxUJUPSl,ldQHPIL2S7QsP?0hL,8262.733398
gDFTTjmGyhJ,ldSow?6tzRhnaZbdddLY,4116.245605
A,ldVT BFgs,7442.058105
fqUozp,ldW697-,6253.720703
xAzTe,ldX2O2e'OGf.unL1LC8U,9593.459961
wVIvfmTbiMzEUMO,ldac5QIgYU#,9839.174805
Lo,ldhXI#1LXYSI?R'aJGWGrwVx'iW2k?r,4686.374023
keQyqd IQTDLyz,ldkujdepa8'fHQkVY2FhTvFGt,6719.270020
LuUbhrqiM,ldp,1337.184082
Wr-kyWjBfI,ldukOZU5Wb7BRsXUaM1GJe'R.ixf,2406.876709
pTBnLwyXdlp,ldyPj-1GiYU0f?I#mbXrRabE1,5470.454590
t,le3PzH9WWkFB02?,9658.520508
lXAc,le74PxN9tHl4y?2P.QTPyEJlIA3s,8109.070801
zoNJxL,leAoOdvI3aTjcLK6u!5JNttb.3f,3749.682373
Icy TWxJ,leBlthASh5vPUH0wUvl2G5.HEWZK,1049.370361
vGpP-rzJwfBBVz ,leEAL-GrbS!!lzExQ.#'BOEH?7X8,3038.801270
QTBOIPcIZ-aLSL,leEYBePbCfinpGaEUQ,8861.978516
ftMqMr eJRoCAFPt,leG,7188.279297
vfqnI,leNDa,2529.338135
LyDsDqMscwP,leOlRaaGkr2O5Y2 hz?oukEwBR,6386.750488
e,leR'TAZwmHYqPSCm-re,8742.525391
crjCCbS,leRHVcvhQrjsrEig!ywamCOf2A4,7286.359863
a,leUSDbrkAmaZvnkq,8945.338867
TqfJqlshPzerHn,lea3-'ZhzENFXnKYd?k84lErKIJ,7105.172363
EQZWWsny,lebUvQYKWTv6w.v7dIasF318FDVz,2470.762451
Qe,lei1Hk,1653.519653
gcgLlWfnBETvS Jy,lel-!rG0thF6dx-Bs!9xw!KO?9Kv,9652.985352
spPZzEanFkKOwH,lemC54.jXkG.C1XQm!B3jAr,4444.612793
GqMoQqZMFZQVS,lemQ3QjYCKNHM?Q6ZPDneBXc#G'?1S ,1483.494263
jwcgYCN,leptHWLTb#-jj4',847.103027
pxZI mioKPriNhb,lf,8185.262695
yEe,lf,5838.844727
a-gSRIyqhlqOeKd,lf!D#?K ITNH0UYb?bE1ibG,5882.773438
dKWWg-Vuj-S,lf'YThT'W52b.aTig,8674.964844
vCBoxJyCdVeF,lf.PmREEgnf?E9YGpz?fpi'Yh3,9284.270508
bSNosHqiUW,lf0AiK#3j,354.776642
Fk,lf0f?jKc8T857YiPQRrAOfPUWNpi,1979.266724
ICHqpwZrQIw,lf3YOgpO iZUoRfYMoUoCMOri1y,5561.241211
i,lf3mA2ta6tDugWnSH?,8426.895508
FjzpX,lf4dy?XLHa9#c3k6'l0SR.GW,8035.300781
mujCWacEjOUttj,lf5R!3lwz o,380.238068
